,Year_Birth,Income,Dt_Customer,Recency,WinesProducts,FruitsProducts,MeatProducts,FishProducts,SweetProducts,GoldProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Children,Spent,Education_Graduation,Education_Postgraduate,Education_Undergraduate,Marital_Status_Married,Marital_Status_Single
1302,67,46390.0,5,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,1,222,0,1,0,0,1
1303,66,54342.0,15,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,1,177,0,1,0,1,0
1304,49,20895.0,24,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,1,45,1,0,0,1,0
1305,74,92344.0,8,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,0,1899,1,0,0,1,0
1306,42,44964.0,21,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,1,41,1,0,0,1,0
1307,50,53761.0,11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,1,325,0,1,0,1,0
1308,49,22682.0,12,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,1,95,1,0,0,1,0
1309,50,38887.0,7,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,1,42,0,1,0,1,0
1310,47,41658.0,23,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,1,72,0,1,0,0,1
1311,50,29791.0,4,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,1,20,0,1,0,1,0
1312,66,63915.0,14,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,1,789,0,1,0,1,0
1313,48,39996.0,4,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,1,15,1,0,0,0,1
1314,50,26759.0,7,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,1,59,1,0,0,0,1
1315,53,51039.0,22,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,1,417,0,1,0,1,0
1316,61,60544.0,25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,1,289,1,0,0,1,0
1317,69,37716.0,5,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,1,188,1,0,0,1,0
1318,65,36864.0,26,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,1,354,1,0,0,0,1
1319,52,44511.0,24,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,1,727,0,1,0,1,0
1320,55,36947.0,26,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,1,146,0,1,0,1,0
1321,69,67087.0,9,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,1,794,0,1,0,1,0
1322,72,57045.0,25,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,1,454,1,0,0,1,0
1323,69,36957.0,25,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,1,152,0,1,0,0,1
1324,45,69389.0,24,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,1,797,0,1,0,1,0
1325,53,43142.0,7,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,1,20,0,1,0,1,0
1326,78,80589.0,8,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,0,1428,1,0,0,1,0
1327,32,34412.0,19,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,1,209,1,0,0,0,1
1328,43,57537.0,16,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,1,545,1,0,0,0,1
1329,74,51315.0,7,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,0,222,1,0,0,1,0
1330,50,36026.0,6,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,1,61,1,0,0,1,0
1331,49,24639.0,8,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,1,44,1,0,0,1,0
1332,50,34578.0,5,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,1,8,0,1,0,1,0
1333,50,65704.0,11,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,0,817,0,1,0,0,1
1334,53,54132.0,7,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,1,42,0,1,0,1,0
1335,52,28164.0,17,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,1,78,1,0,0,1,0
1336,48,34596.0,17,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,1,23,0,1,0,1,0
1337,50,43269.0,12,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,1,19,0,1,0,1,0
1338,64,38741.0,6,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,1,61,0,1,0,0,1
1339,50,31907.0,19,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,0,449,1,0,0,0,1
1340,49,31163.0,7,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,1,38,0,1,0,0,1
1341,37,92533.0,9,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,0,1131,1,0,0,1,0
1342,49,34853.0,9,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,1,34,1,0,0,0,1
1343,55,70844.0,11,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,1,294,1,0,0,0,1
1344,43,31086.0,17,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,1,48,0,1,0,1,0
1345,36,20491.0,20,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,0,30,0,1,0,1,0
1346,58,42523.0,5,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,0,125,1,0,0,1,0
1347,70,33402.0,14,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,1,70,1,0,0,1,0
1348,73,36408.0,12,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,1,22,0,1,0,1,0
1349,43,21645.0,25,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,1,65,1,0,0,1,0
1350,74,78427.0,23,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,0,1930,0,1,0,0,1
1351,76,82657.0,12,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,0,2283,1,0,0,1,0
1352,64,51876.0,11,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,0,310,1,0,0,1,0
1353,51,78041.0,21,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,0,1319,0,1,0,1,0
1354,65,52852.0,22,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,1,879,1,0,0,1,0
1355,40,70038.0,11,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,0,1244,0,1,0,1,0
1356,49,69401.0,6,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,1,690,0,1,0,1,0
1357,50,46053.0,19,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,1,209,1,0,0,1,0
1358,57,77343.0,3,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,0,1134,1,0,0,1,0
1359,69,73892.0,10,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,0,1507,1,0,0,0,1
1360,55,40304.0,12,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,1,57,0,1,0,0,1
1361,57,32727.0,25,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,0,529,0,1,0,1,0
1362,51,43300.0,24,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,1,180,1,0,0,0,1
1363,50,26290.0,21,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,1,77,1,0,0,1,0
1364,52,93790.0,7,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,0,2349,1,0,0,0,1
1365,48,38410.0,25,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,0,534,0,1,0,1,0
1366,72,64866.0,8,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,1,556,0,1,0,0,1
1367,63,57957.0,13,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,1,637,1,0,0,1,0
1368,44,16531.0,3,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,1,44,1,0,0,1,0
1369,36,28072.0,15,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,1,47,0,1,0,1,0
1370,59,49476.0,15,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,1,795,0,1,0,0,1
1371,69,50725.0,19,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,1,586,1,0,0,1,0
1372,72,41145.0,7,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,1,13,0,1,0,1,0
1373,52,67419.0,20,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,1,1471,1,0,0,1,0
1374,52,23162.0,9,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,1,65,0,1,0,1,0
1375,45,34380.0,17,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,1,175,1,0,0,1,0
1376,56,34704.0,17,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,1,40,1,0,0,0,1
1377,53,94871.0,25,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,1,1078,0,1,0,1,0
1378,64,65148.0,22,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,1,1115,1,0,0,1,0
1379,68,39898.0,20,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,1,134,1,0,0,1,0
1380,52,59892.0,11,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,1,87,0,1,0,1,0
1381,35,41020.0,11,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,0,217,0,1,0,0,1
1382,61,57072.0,8,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,1,1034,0,1,0,1,0
1383,41,19414.0,11,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,1,32,0,1,0,1,0
1384,42,19107.0,13,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,1,46,1,0,0,1,0
1385,46,75484.0,26,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,1,1159,0,1,0,1,0
1386,46,70379.0,19,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,1,860,0,1,0,0,1
1387,52,79419.0,3,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,0,1631,0,1,0,1,0
1388,76,64014.0,3,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,1,444,0,1,0,1,0
1389,67,76998.0,21,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,1,1910,1,0,0,1,0
1390,50,49854.0,10,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,1,380,0,1,0,1,0
1391,51,60585.0,15,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,1,736,0,1,0,1,0
1392,72,42873.0,20,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,1,269,0,1,0,0,1
1393,34,87679.0,14,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,0,2524,1,0,0,1,0
1394,44,57867.0,12,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,1,612,1,0,0,1,0
1395,32,35765.0,9,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,1,75,1,0,0,1,0
1396,63,65492.0,8,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,0,1045,1,0,0,1,0
1397,45,32952.0,10,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,1,55,1,0,0,0,1
1398,53,53374.0,26,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,1,1064,0,1,0,1,0
1399,63,71706.0,23,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,1,1443,1,0,0,1,0
1400,34,68487.0,21,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,0,1366,1,0,0,1,0
1401,47,53253.0,20,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,1,436,0,1,0,1,0
1402,45,42014.0,25,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,1,436,1,0,0,1,0
1403,49,54108.0,23,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,1,747,0,1,0,1,0
1404,67,49667.0,25,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,0,1396,0,1,0,0,1
1405,48,63206.0,6,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,0,928,0,1,0,1,0
1406,50,57136.0,15,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,1,642,0,1,0,1,0
1407,47,46772.0,23,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,1,1048,0,1,0,1,0
1408,51,78931.0,11,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,0,943,0,1,0,1,0
1409,64,53977.0,16,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,1,907,1,0,0,1,0
1410,57,73538.0,22,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,1,1658,1,0,0,1,0
1411,36,79529.0,5,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,0,1638,1,0,0,1,0
1412,45,20981.0,17,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,0,73,0,1,0,1,0
1413,42,51766.0,6,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,1,275,1,0,0,0,1
1414,60,55759.0,22,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,1,854,1,0,0,1,0
1415,50,37787.0,12,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,1,106,0,1,0,1,0
1416,52,27242.0,23,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,1,106,1,0,0,0,1
1417,39,87188.0,16,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,0,1923,0,1,0,0,1
1418,51,69930.0,16,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,0,1662,1,0,0,1,0
1419,46,37697.0,7,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,1,84,1,0,0,0,1
1420,49,3502.0,17,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,1,5,1,0,0,0,1
1421,46,58597.0,22,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,1,733,1,0,0,1,0
1422,74,82032.0,6,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,0,1234,0,1,0,0,1
1423,64,28087.0,22,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,1,112,1,0,0,1,0
1424,35,74004.0,7,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,0,1658,0,1,0,0,1
1425,62,19740.0,18,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,1,55,1,0,0,1,0
1426,47,57036.0,22,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,1,1513,0,1,0,1,0
1427,64,53083.0,16,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,1,271,0,1,0,1,0
1428,47,69283.0,3,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,1,904,0,1,0,1,0
1429,47,46098.0,25,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,1,120,0,1,0,0,1
1430,34,23331.0,25,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,1,103,0,1,0,1,0
1431,34,23331.0,24,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,1,269,0,1,0,0,1
1432,33,9255.0,9,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,1,22,1,0,0,0,1
1433,63,67786.0,10,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,0,1156,0,1,0,0,1
1434,51,71969.0,23,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,1,1086,0,1,0,1,0
1435,55,59235.0,21,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,1,1128,0,1,0,0,1
1436,33,31928.0,6,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,1,72,1,0,0,1,0
1437,61,74881.0,19,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,1,964,0,1,0,1,0
1438,44,65819.0,22,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0,0,1383,1,0,0,1,0
1439,69,51411.0,16,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,1,18,0,1,0,0,1
1440,58,51983.0,25,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,1,793,1,0,0,0,1
1441,35,30390.0,13,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,0,80,0,1,0,1,0
1442,59,30983.0,23,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1,0,167,1,0,0,0,1
1443,65,66033.0,20,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,1,677,1,0,0,0,1
1444,47,37284.0,18,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,1,23,0,1,0,1,0
1445,71,57530.0,11,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,1,92,0,1,0,0,1
1446,57,76800.0,7,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,0,641,0,1,0,1,0
1447,66,63943.0,25,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,1,1106,1,0,0,1,0
1448,55,37054.0,12,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,1,25,0,1,0,1,0
1449,60,47175.0,23,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,1,1,240,0,1,0,1,0
1450,46,31859.0,15,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,1,20,1,0,0,0,1
1451,61,27215.0,20,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,1,102,1,0,0,0,1
1452,46,70179.0,14,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1,1034,0,1,0,0,1
1453,34,24645.0,23,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,1,17,1,0,0,1,0
1454,68,79865.0,3,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,1,792,1,0,0,0,1
1455,37,44322.0,3,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,1,92,1,0,0,1,0
1456,70,47958.0,20,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,1,407,1,0,0,0,1
1457,58,63972.0,22,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,1,1269,0,1,0,0,1
1458,68,75315.0,5,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,1,841,1,0,0,1,0
1459,72,55517.0,24,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1,1,633,0,1,0,1,0
1460,65,75283.0,18,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,1,1019,0,1,0,1,0
1461,31,90638.0,7,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,1,0,2525,0,1,0,0,1
1462,36,27161.0,11,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0,1,52,0,1,0,1,0
1463,62,38201.0,18,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,0,1,268,0,1,0,1,0
1464,40,45203.0,6,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,1,1,147,1,0,0,1,0
1465,75,81574.0,5,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,0,1798,0,1,0,1,0
1466,46,60482.0,20,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,1,507,0,1,0,0,1
1467,66,34633.0,8,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,1,15,1,0,0,1,0
1468,75,78093.0,9,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,0,1105,0,1,0,1,0
1469,72,82460.0,10,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,0,974,1,0,0,0,1
1470,56,45903.0,5,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,1,66,0,1,0,1,0
1471,35,81361.0,7,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,1,0,778,1,0,0,0,1
1472,70,40442.0,25,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,1,1,169,0,1,0,1,0
1473,57,61482.0,3,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0,0,299,1,0,0,1,0
1474,42,34968.0,18,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0,1,221,1,0,0,1,0
1475,35,75794.0,9,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,0,1682,1,0,0,1,0
1476,67,74268.0,19,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,0,892,1,0,0,1,0
1477,34,13724.0,25,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,0,1,58,0,0,1,1,0
1478,55,52569.0,6,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,1,95,0,1,0,0,1
1479,49,48432.0,23,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,1,1,424,0,1,0,0,1
1480,38,36108.0,11,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0,1,339,1,0,0,0,1
1481,51,76445.0,24,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,0,1,1410,1,0,0,1,0
1482,47,36663.0,5,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0,1,35,0,1,0,1,0
1483,57,53843.0,15,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,1,562,0,1,0,1,0
1484,66,90226.0,24,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0,0,2352,0,1,0,1,0
1485,67,70638.0,16,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,0,0,1334,0,1,0,0,1
1486,62,44512.0,13,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,1,32,1,0,0,1,0
1487,61,27116.0,7,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,1,41,1,0,0,1,0
1488,59,54072.0,14,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,0,1,39,0,1,0,1,0
1489,45,71855.0,20,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,1,1141,1,0,0,1,0
1490,32,51250.0,18,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0,1,710,0,1,0,0,1
1491,49,60432.0,6,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,1,401,0,1,0,1,0
1492,44,12393.0,22,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,0,57,0,1,0,1,0
1493,32,64509.0,13,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,1,0,1722,1,0,0,0,1
1494,47,33955.0,14,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,1,270,1,0,0,0,1
1495,45,31353.0,9,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,1,1,31,1,0,0,1,0
1496,38,55434.0,12,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0,1,882,1,0,0,1,0
1497,39,28359.0,11,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,1,16,1,0,0,1,0
1498,35,57100.0,4,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,1,311,1,0,0,0,1
1499,66,52973.0,23,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,1,1152,0,1,0,1,0
1500,57,51717.0,13,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0,1,122,0,1,0,1,0
1501,51,18793.0,21,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,1,77,1,0,0,1,0
1502,63,50664.0,20,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,1,561,1,0,0,0,1
1503,59,54414.0,20,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0,1,211,1,0,0,1,0
1504,70,54549.0,7,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,1,233,0,1,0,1,0
1505,51,47111.0,25,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,1,1092,0,1,0,0,1
1506,59,41003.0,18,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,0,601,0,1,0,0,1
1507,40,19444.0,7,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,1,1,54,1,0,0,1,0
1508,46,36301.0,11,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,1,78,0,1,0,1,0
1509,53,42731.0,11,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,1,244,0,1,0,1,0
1510,63,52854.0,6,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0,1,116,0,1,0,1,0
1511,44,22775.0,15,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,1,15,1,0,0,1,0
1512,67,59821.0,18,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,1,734,0,1,0,1,0
1513,68,50002.0,15,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,1,638,1,0,0,0,1
1514,77,69755.0,12,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,0,894,1,0,0,1,0
1515,53,44078.0,3,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0,1,41,1,0,0,1,0
