,Income,Dt_Customer,Recency,WinesProducts,FruitsProducts,MeatProducts,FishProducts,SweetProducts,GoldProducts,NumWebVisitsMonth,Complain,Z_CostContact,Z_Revenue,Response,Spending,Total_Purchase,NumberofChildren,TotalCampaignsAcc,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow
1431,93790.0,7,16,1302,68,731,89,114,45,2,0,3,11,1,2349,25,0,3,0,1,0,0,0,0,1,0
1432,38410.0,25,65,153,64,123,116,64,14,6,0,3,11,1,534,18,0,0,0,0,0,1,0,1,0,0
1433,64866.0,8,9,508,5,21,7,5,10,5,0,3,11,0,556,21,1,1,0,0,1,0,0,0,0,1
1434,57957.0,13,24,290,59,177,77,5,29,3,1,3,11,0,637,25,1,0,0,1,0,0,0,1,0,0
1435,46015.0,5,25,38,0,2,0,0,6,7,0,3,11,0,46,5,2,2,0,0,0,1,0,1,0,0
1436,16531.0,3,43,2,13,6,7,5,11,7,0,3,11,0,44,9,1,0,0,1,0,0,0,1,0,0
1437,28072.0,15,10,30,0,10,2,0,5,7,0,3,11,0,47,5,1,0,0,0,1,0,0,1,0,0
1438,49476.0,15,29,386,23,95,54,41,196,2,0,3,11,0,795,22,1,0,0,0,1,0,1,0,0,0
1439,50725.0,19,45,443,10,75,0,10,48,8,0,3,11,0,586,21,1,0,0,1,0,0,0,1,0,0
1440,83844.0,17,57,901,31,345,75,31,191,1,0,3,11,0,1574,20,0,1,0,1,0,0,0,1,0,0
1441,41145.0,7,20,9,0,3,0,0,1,3,0,3,11,0,13,4,2,0,0,0,0,1,0,1,0,0
1442,67419.0,20,29,846,84,352,91,56,42,5,0,3,11,0,1471,25,1,0,0,1,0,0,0,1,0,0
1443,23162.0,9,82,8,3,9,19,4,22,6,0,3,11,0,65,8,2,0,0,0,1,0,0,1,0,0
1444,34380.0,17,68,72,7,58,13,1,24,8,0,3,11,0,175,12,1,0,0,1,0,0,0,1,0,0
1445,34704.0,17,65,29,0,5,0,1,5,5,0,3,11,0,40,5,1,0,0,1,0,0,0,0,1,0
1446,94871.0,25,99,169,24,553,188,0,144,7,0,3,11,1,1078,18,2,2,0,0,0,1,0,1,0,0
1447,65148.0,22,9,460,35,422,33,12,153,4,0,3,11,0,1115,21,1,0,0,1,0,0,0,1,0,0
1448,39898.0,20,20,69,8,26,12,7,12,7,0,3,11,0,134,9,1,0,0,1,0,0,0,1,0,0
1449,64857.0,22,78,556,14,717,210,0,43,4,0,3,11,0,1540,23,0,0,0,0,1,0,0,0,1,0
1450,59892.0,11,26,73,0,13,0,1,0,3,0,3,11,0,87,7,1,0,0,0,0,1,0,1,0,0
1451,41020.0,11,68,112,1,54,7,7,36,3,0,3,11,0,217,10,0,0,0,0,1,0,0,0,1,0
1452,57072.0,8,79,944,0,60,0,0,30,5,0,3,11,0,1034,27,1,1,0,0,0,1,0,1,0,0
1453,60474.0,18,25,265,199,303,234,9,170,7,0,3,11,0,1180,31,1,0,0,1,0,0,0,0,1,0
1454,62807.0,25,83,526,28,135,10,21,99,5,0,3,11,0,819,23,1,0,0,1,0,0,0,1,0,0
1455,19414.0,11,32,2,3,12,3,5,7,8,0,3,11,0,32,5,1,0,0,0,1,0,0,1,0,0
1456,19107.0,13,49,2,4,9,10,5,16,7,0,3,11,0,46,6,1,0,0,1,0,0,0,1,0,0
1457,75484.0,26,50,378,97,259,197,194,34,4,0,3,11,0,1159,18,1,0,0,0,1,0,0,1,0,0
1458,70379.0,19,84,553,25,142,65,67,8,4,0,3,11,0,860,25,1,0,0,0,1,0,0,0,1,0
1459,79419.0,3,96,751,127,687,20,15,31,2,0,3,11,0,1631,15,0,0,0,0,1,0,0,1,0,0
1460,64014.0,3,56,406,0,30,0,0,8,7,0,3,11,0,444,22,3,1,0,0,0,1,0,1,0,0
1461,76998.0,21,85,1449,89,161,69,35,107,6,0,3,11,0,1910,29,1,1,0,1,0,0,0,1,0,0
1462,49854.0,10,63,123,17,171,39,0,30,6,0,3,11,0,380,18,1,0,0,0,1,0,0,1,0,0
1463,60585.0,15,17,267,42,309,55,42,21,5,0,3,11,1,736,30,2,0,0,0,0,1,0,1,0,0
1464,42873.0,20,11,209,0,40,3,2,15,8,0,3,11,0,269,15,2,0,0,0,0,1,1,0,0,0
1465,57867.0,12,48,344,35,178,15,23,17,6,0,3,11,0,612,25,1,0,0,1,0,0,0,1,0,0
1466,35765.0,9,86,22,3,30,0,5,15,6,0,3,11,0,75,8,1,0,0,1,0,0,0,1,0,0
1467,65492.0,8,73,247,161,295,210,85,47,2,0,3,11,0,1045,26,0,0,0,1,0,0,0,1,0,0
1468,32952.0,10,36,38,0,12,3,1,1,7,0,3,11,0,55,6,1,0,0,1,0,0,1,0,0,0
1469,53374.0,26,34,896,10,101,13,10,34,9,0,3,11,1,1064,21,1,1,0,0,0,1,0,1,0,0
1470,71706.0,23,16,931,56,253,91,98,14,5,0,3,11,0,1443,25,1,0,0,1,0,0,0,1,0,0
1471,68487.0,21,48,758,12,385,33,89,89,4,0,3,11,0,1366,30,0,0,0,1,0,0,0,1,0,0
1472,53253.0,20,61,216,9,57,20,9,125,5,0,3,11,0,436,19,2,0,0,0,1,0,0,1,0,0
1473,31163.0,7,54,2,3,10,11,2,10,6,0,3,11,0,38,5,1,0,0,0,1,0,1,0,0,0
1474,42014.0,25,56,244,15,108,4,15,50,8,0,3,11,1,436,20,1,0,0,1,0,0,0,1,0,0
1475,54108.0,23,74,539,6,91,8,6,97,8,0,3,11,0,747,32,2,0,0,0,1,0,0,1,0,0
1476,49667.0,25,35,1181,26,120,17,13,39,8,0,3,11,1,1396,22,0,1,0,0,0,1,0,0,1,0
1477,63206.0,6,65,750,8,125,11,8,26,2,0,3,11,0,928,14,0,1,0,0,1,0,0,1,0,0
1478,57136.0,15,48,306,5,109,21,109,92,6,0,3,11,0,642,26,2,0,0,0,1,0,0,1,0,0
1479,46772.0,23,88,350,104,189,197,151,57,8,0,3,11,0,1048,30,1,1,0,0,1,0,0,1,0,0
1480,78931.0,11,19,331,197,170,58,152,35,1,0,3,11,0,943,24,0,0,0,0,0,1,0,1,0,0
1481,53977.0,16,21,620,16,165,0,24,82,5,0,3,11,0,907,27,1,0,0,1,0,0,0,1,0,0
1482,84219.0,8,27,434,137,400,45,137,45,1,0,3,11,0,1198,18,0,0,0,1,0,0,0,1,0,0
1483,46098.0,25,86,57,0,27,0,0,36,8,0,3,11,0,120,11,2,0,0,0,1,0,0,0,1,0
1484,73538.0,22,92,811,76,428,99,137,107,7,0,3,11,0,1658,26,1,0,0,1,0,0,0,1,0,0
1485,79529.0,5,1,423,42,706,73,197,197,2,0,3,11,0,1638,22,0,0,0,1,0,0,0,1,0,0
1486,20981.0,17,14,2,12,10,6,13,30,8,0,3,11,1,73,7,0,0,0,0,1,0,0,1,0,0
1487,51766.0,6,74,60,51,87,6,20,51,5,0,3,11,0,275,12,1,0,0,1,0,0,0,0,1,0
1488,55759.0,22,84,675,0,85,10,7,77,8,0,3,11,0,854,26,1,0,0,1,0,0,0,1,0,0
1489,33039.0,13,4,30,8,12,8,8,12,5,0,3,11,0,78,7,1,0,0,1,0,0,0,1,0,0
1490,37787.0,12,50,40,1,40,4,3,18,8,0,3,11,0,106,7,1,0,0,0,1,0,0,1,0,0
1491,27242.0,23,2,3,17,26,20,1,39,9,0,3,11,1,106,7,1,0,0,1,0,0,0,0,1,0
1492,87188.0,16,73,910,111,724,49,74,55,3,0,3,11,1,1923,19,0,0,0,0,0,1,0,0,1,0
1493,69930.0,16,21,252,98,827,219,70,196,3,0,3,11,0,1662,22,0,0,0,1,0,0,0,1,0,0
1494,37697.0,7,82,34,6,21,11,4,8,6,0,3,11,0,84,7,1,0,0,1,0,0,0,0,1,0
1495,37401.0,5,14,19,3,19,3,1,3,7,0,3,11,0,48,7,1,0,0,0,0,1,0,1,0,0
1496,3502.0,17,56,2,1,1,0,0,1,14,0,3,11,0,5,0,1,0,0,1,0,0,0,0,1,0
1497,58597.0,22,20,490,0,184,10,28,21,7,0,3,11,0,733,32,2,0,0,1,0,0,0,1,0,0
1498,82032.0,6,54,332,194,377,149,125,57,1,0,3,11,0,1234,17,0,0,0,0,0,1,0,0,0,1
1499,28087.0,22,77,53,8,17,13,0,21,7,0,3,11,0,112,9,2,0,0,1,0,0,0,1,0,0
1500,74004.0,7,5,784,48,560,42,176,48,3,0,3,11,1,1658,15,0,2,0,0,0,1,0,0,1,0
1501,19740.0,18,65,7,11,3,10,4,20,5,0,3,11,0,55,7,1,0,0,1,0,0,0,1,0,0
1502,57036.0,22,33,1171,43,219,19,14,47,9,0,3,11,0,1513,26,1,1,0,0,1,0,0,1,0,0
1503,53083.0,16,65,215,7,33,3,0,13,7,0,3,11,0,271,17,2,1,0,0,1,0,0,1,0,0
1504,69283.0,3,41,674,62,134,0,26,8,5,0,3,11,0,904,27,1,0,0,0,0,1,0,1,0,0
1505,46098.0,25,86,57,0,27,0,0,36,8,0,3,11,1,120,11,2,0,0,0,1,0,0,0,1,0
1506,23331.0,25,92,5,36,7,0,10,45,8,0,3,11,0,103,8,1,0,0,0,1,0,0,1,0,0
1507,23331.0,24,97,104,20,101,24,15,5,9,0,3,11,0,269,17,1,0,0,0,1,0,0,0,1,0
1508,9255.0,9,91,9,0,7,2,0,4,8,0,3,11,0,22,5,1,0,0,1,0,0,0,0,1,0
1509,67786.0,10,0,431,82,441,80,20,102,1,0,3,11,1,1156,16,0,0,0,0,0,1,0,0,0,1
1510,71969.0,23,59,1000,0,76,0,0,10,8,0,3,11,0,1086,19,1,1,0,0,0,1,0,1,0,0
1511,59235.0,21,4,448,40,469,80,0,91,7,0,3,11,0,1128,28,1,0,0,0,1,0,0,0,1,0
1512,31928.0,6,5,33,4,24,4,2,5,7,0,3,11,0,72,9,1,0,0,1,0,0,0,1,0,0
1513,74881.0,19,48,505,72,270,36,27,54,5,0,3,11,0,964,27,2,0,0,0,1,0,0,1,0,0
1514,65819.0,22,99,267,38,701,149,165,63,3,0,3,11,0,1383,20,0,0,0,1,0,0,0,1,0,0
1515,51411.0,16,81,14,0,3,0,0,1,5,0,3,11,0,18,4,3,0,0,0,0,1,0,0,1,0
1516,51983.0,25,95,631,0,115,10,7,30,7,0,3,11,0,793,24,1,0,0,1,0,0,1,0,0,0
1517,42386.0,21,43,65,4,16,0,4,11,8,0,3,11,0,100,7,1,0,0,0,1,0,0,1,0,0
1518,30390.0,13,5,10,12,12,25,1,20,6,0,3,11,0,80,6,0,0,0,0,1,0,0,1,0,0
1519,30983.0,23,50,51,4,50,12,1,49,8,0,3,11,1,167,8,0,0,0,1,0,0,0,0,1,0
1520,66033.0,20,76,293,35,179,46,59,65,7,0,3,11,0,677,20,1,0,0,1,0,0,0,0,0,1
1521,37284.0,18,46,11,1,2,2,1,6,6,0,3,11,0,23,4,2,0,0,0,1,0,0,1,0,0
1522,57530.0,11,68,50,1,27,6,7,1,1,0,3,11,0,92,7,1,0,0,0,1,0,1,0,0,0
1523,76800.0,7,33,173,26,255,35,71,81,1,0,3,11,0,641,16,0,0,0,0,1,0,0,1,0,0
1524,63943.0,25,50,423,184,368,13,97,21,5,0,3,11,0,1106,17,1,0,0,1,0,0,0,1,0,0
1525,76081.0,4,85,292,30,415,63,33,200,2,0,3,11,0,1033,14,0,1,0,1,0,0,0,1,0,0
1526,67445.0,26,63,757,80,217,29,80,11,6,0,3,11,0,1174,32,1,0,0,1,0,0,0,1,0,0
1527,37054.0,12,89,12,1,6,0,1,5,7,0,3,11,0,25,6,2,0,0,0,1,0,0,1,0,0
1528,47175.0,23,81,167,2,44,6,2,19,8,0,3,11,1,240,17,2,1,0,0,1,0,0,1,0,0
1529,31859.0,15,77,3,1,3,8,0,5,7,0,3,11,0,20,4,1,0,0,1,0,0,1,0,0,0
1530,27215.0,20,50,30,5,22,8,9,28,6,0,3,11,0,102,11,3,0,0,1,0,0,1,0,0,0
1531,70179.0,14,10,532,88,168,69,44,133,5,0,3,11,0,1034,26,1,0,0,0,0,1,1,0,0,0
1532,39922.0,19,30,29,12,59,19,1,36,8,0,3,11,0,156,9,1,0,0,1,0,0,0,1,0,0
1533,49681.0,11,66,411,0,26,0,0,21,7,0,3,11,0,458,21,2,0,0,0,1,0,0,1,0,0
1534,24645.0,23,16,5,3,4,4,1,0,8,0,3,11,0,17,4,1,0,0,1,0,0,0,1,0,0
1535,79865.0,3,12,71,99,278,185,121,38,1,0,3,11,0,792,21,1,0,0,1,0,0,1,0,0,0
1536,44322.0,3,30,46,0,40,3,0,3,8,0,3,11,0,92,8,1,0,0,1,0,0,0,1,0,0
1537,47958.0,20,8,268,11,88,15,3,22,5,0,3,11,0,407,16,1,0,0,1,0,0,0,0,1,0
1538,63972.0,22,93,928,63,254,0,12,12,4,0,3,11,0,1269,23,1,1,0,0,1,0,0,0,1,0
1539,75315.0,5,14,459,15,171,142,23,31,2,0,3,11,0,841,23,1,0,0,1,0,0,0,1,0,0
1540,55517.0,24,53,483,0,108,0,6,36,9,0,3,11,1,633,23,2,0,0,0,0,1,0,1,0,0
1541,75283.0,18,26,733,9,180,12,19,66,4,0,3,11,0,1019,25,3,0,0,0,0,1,0,1,0,0
1542,82800.0,22,23,1006,22,115,59,68,45,3,0,3,11,1,1315,26,0,2,0,0,0,1,0,0,1,0
1543,38998.0,23,92,34,1,14,0,0,5,8,1,3,11,0,54,8,2,0,0,1,0,0,0,1,0,0
1544,27161.0,11,41,7,4,23,7,0,11,7,0,3,11,0,52,5,1,0,0,0,1,0,0,1,0,0
1545,42014.0,25,56,244,15,108,4,15,50,8,0,3,11,1,436,20,1,0,0,1,0,0,0,1,0,0
1546,38201.0,18,19,233,0,23,0,0,12,8,0,3,11,0,268,15,1,0,0,0,0,1,0,1,0,0
1547,45203.0,6,4,35,3,67,10,8,24,6,0,3,11,1,147,8,2,0,0,1,0,0,0,1,0,0
1548,81574.0,5,89,1252,0,465,46,35,0,1,0,3,11,0,1798,18,0,2,0,0,0,1,0,1,0,0
1549,34935.0,15,71,34,4,66,3,10,20,7,0,3,11,0,137,8,0,0,0,1,0,0,0,1,0,0
1550,60482.0,20,81,255,43,134,37,14,24,7,0,3,11,0,507,17,1,0,0,0,1,0,0,0,1,0
1551,34633.0,8,31,8,1,5,0,0,1,6,0,3,11,0,15,4,3,0,0,1,0,0,0,1,0,0
1552,78093.0,9,53,368,32,639,13,43,10,1,0,3,11,0,1105,17,0,0,0,0,1,0,0,1,0,0
1553,82460.0,10,78,255,47,573,52,32,15,1,0,3,11,0,974,15,0,0,0,1,0,0,1,0,0,0
1554,45903.0,5,80,33,8,10,2,10,3,4,0,3,11,0,66,8,1,0,0,0,1,0,0,1,0,0
1555,81361.0,7,18,163,23,424,27,65,76,1,0,3,11,1,778,27,0,0,0,1,0,0,1,0,0,0
1556,35860.0,4,37,15,0,8,4,2,20,5,0,3,11,1,49,6,2,1,0,0,0,1,1,0,0,0
1557,40442.0,25,52,45,12,52,25,22,13,7,0,3,11,1,169,12,2,0,0,0,1,0,0,1,0,0
1558,61482.0,3,39,48,58,68,16,66,43,2,0,3,11,0,299,12,0,0,0,1,0,0,0,1,0,0
1559,34968.0,18,11,158,6,45,8,2,2,7,0,3,11,0,221,17,1,0,0,1,0,0,0,1,0,0
1560,75794.0,9,33,754,160,625,63,32,48,3,0,3,11,0,1682,25,0,1,0,1,0,0,0,1,0,0
1561,31497.0,22,22,108,1,28,13,1,4,8,0,3,11,0,155,10,1,0,0,0,0,1,0,1,0,0
1562,74268.0,19,83,199,66,315,97,174,41,2,0,3,11,0,892,13,0,0,0,1,0,0,0,1,0,0
1563,13724.0,25,43,2,7,5,2,15,27,9,0,3,11,0,58,5,1,1,1,0,0,0,0,1,0,0
1564,45143.0,13,74,202,5,74,11,5,14,7,0,3,11,0,311,15,1,0,0,0,1,0,0,1,0,0
1565,52569.0,6,54,85,0,3,0,0,7,3,0,3,11,0,95,7,1,0,0,0,0,1,0,0,1,0
1566,48432.0,23,3,322,3,50,4,3,42,8,0,3,11,1,424,19,1,0,0,0,0,1,0,0,1,0
1567,17144.0,7,96,18,2,19,0,2,6,7,0,3,11,0,47,12,2,0,0,0,1,0,0,1,0,0
1568,36108.0,11,68,141,8,129,3,11,47,9,0,3,11,0,339,15,1,1,0,1,0,0,0,0,1,0
1569,76445.0,24,2,739,107,309,140,80,35,6,0,3,11,0,1410,21,1,0,0,1,0,0,0,1,0,0
1570,36663.0,5,40,18,0,6,3,3,5,2,0,3,11,0,35,6,1,0,0,0,0,1,0,1,0,0
1571,53843.0,15,64,378,0,88,19,4,73,7,0,3,11,0,562,20,1,0,0,0,1,0,0,1,0,0
1572,90226.0,24,26,1083,108,649,253,151,108,2,0,3,11,0,2352,24,0,1,0,0,1,0,0,1,0,0
1573,70638.0,16,69,1016,12,215,16,12,63,3,0,3,11,0,1334,20,0,1,0,0,1,0,1,0,0,0
1574,44512.0,13,57,23,1,6,0,0,2,4,0,3,11,0,32,6,2,0,0,1,0,0,0,1,0,0
1575,27116.0,7,78,12,1,21,2,2,3,7,0,3,11,0,41,7,2,0,0,1,0,0,0,1,0,0
1576,54072.0,14,71,35,0,4,0,0,0,8,0,3,11,0,39,5,2,0,0,0,0,1,0,1,0,0
1577,71855.0,20,59,548,31,422,0,112,28,3,0,3,11,0,1141,25,1,0,0,1,0,0,0,1,0,0
1578,51250.0,18,28,342,32,230,34,32,40,9,0,3,11,0,710,24,1,1,0,0,1,0,0,0,1,0
1579,60432.0,6,61,365,3,15,4,3,11,6,0,3,11,0,401,19,1,0,0,0,1,0,0,1,0,0
1580,65526.0,5,22,397,19,69,12,0,9,2,0,3,11,0,506,17,1,0,0,0,0,1,0,1,0,0
1581,68655.0,26,95,456,19,832,75,118,38,3,0,3,11,0,1538,21,0,0,0,1,0,0,0,0,1,0
1582,12393.0,22,38,5,6,15,11,7,13,9,0,3,11,0,57,6,0,0,0,0,1,0,0,1,0,0
1583,64509.0,13,19,836,185,575,24,25,77,4,0,3,11,1,1722,19,0,1,0,1,0,0,0,0,1,0
1584,33955.0,14,92,100,2,128,23,7,10,8,0,3,11,0,270,15,1,0,0,1,0,0,0,0,1,0
1585,31353.0,9,24,10,0,10,3,1,7,8,0,3,11,1,31,6,2,0,0,1,0,0,0,1,0,0
1586,55434.0,12,21,238,115,215,169,69,76,4,0,3,11,0,882,24,1,0,0,1,0,0,0,1,0,0
1587,28359.0,11,35,6,0,5,2,1,2,7,0,3,11,0,16,4,1,0,0,1,0,0,0,1,0,0
1588,57100.0,4,9,158,11,99,15,11,17,3,0,3,11,0,311,14,1,0,0,1,0,0,0,0,1,0
1589,69139.0,8,23,86,12,75,33,15,6,4,0,3,11,0,227,11,1,0,0,1,0,0,0,1,0,0
1590,52973.0,23,92,856,0,76,12,9,199,8,0,3,11,0,1152,31,1,0,0,0,1,0,0,1,0,0
1591,51717.0,13,55,98,1,17,0,1,5,7,0,3,11,0,122,8,1,1,0,0,0,1,0,1,0,0
1592,18793.0,21,14,4,16,20,0,17,20,8,0,3,11,0,77,9,1,0,0,1,0,0,0,1,0,0
1593,66664.0,24,78,398,96,447,220,96,32,3,0,3,11,0,1289,19,0,0,0,0,1,0,0,1,0,0
1594,50664.0,20,64,313,8,104,6,4,126,9,0,3,11,0,561,24,2,0,0,1,0,0,0,0,1,0
1595,54414.0,20,49,109,18,16,24,26,18,4,0,3,11,0,211,13,2,0,0,1,0,0,0,1,0,0
1596,54549.0,7,8,216,2,6,0,0,9,7,0,3,11,0,233,12,1,0,0,0,0,1,0,1,0,0
1597,47111.0,25,35,595,71,153,120,112,41,9,0,3,11,0,1092,21,1,0,0,0,0,1,0,0,0,1
1598,41003.0,18,11,123,133,142,71,44,88,6,0,3,11,0,601,17,0,0,0,0,0,1,1,0,0,0
1599,19444.0,7,8,16,0,23,3,2,10,7,0,3,11,1,54,10,1,0,0,1,0,0,0,1,0,0
1600,36301.0,11,53,11,12,35,3,5,12,7,0,3,11,0,78,7,1,0,0,0,1,0,0,1,0,0
1601,73059.0,13,36,410,112,420,0,82,71,4,0,3,11,0,1095,26,1,0,0,0,0,1,0,1,0,0
1602,42731.0,11,64,159,2,51,6,2,24,5,0,3,11,0,244,13,1,0,0,0,0,1,0,1,0,0
1603,52854.0,6,43,105,0,10,0,1,0,5,0,3,11,0,116,9,2,0,0,0,0,1,0,1,0,0
1604,22775.0,15,40,5,1,8,0,0,1,8,0,3,11,0,15,4,1,0,0,1,0,0,0,1,0,0
1605,46681.0,12,52,269,15,69,15,19,38,5,0,3,11,0,425,16,2,0,0,0,0,1,0,1,0,0
1606,59821.0,18,11,629,0,70,0,0,35,8,0,3,11,0,734,26,1,0,0,0,0,1,0,1,0,0
1607,50002.0,15,21,443,5,71,21,16,82,7,0,3,11,0,638,19,1,0,0,1,0,0,1,0,0,0
1608,69755.0,12,23,217,77,373,111,23,93,1,0,3,11,0,894,22,0,0,0,1,0,0,0,1,0,0
1609,44078.0,3,17,24,1,10,2,0,4,5,0,3,11,0,41,7,2,0,0,1,0,0,0,1,0,0
1610,30560.0,15,6,9,1,5,4,5,7,7,0,3,11,0,31,5,1,0,0,0,1,0,0,1,0,0
1611,35924.0,6,56,8,0,14,2,3,7,5,0,3,11,0,34,5,2,0,0,0,1,0,0,1,0,0
1612,64140.0,12,71,1459,0,61,0,15,215,5,0,3,11,1,1750,18,2,3,0,0,0,1,1,0,0,0
1613,56386.0,23,51,230,48,214,13,32,75,9,0,3,11,0,612,25,2,0,0,1,0,0,0,1,0,0
1614,24594.0,9,94,1,3,6,10,0,9,5,0,3,11,0,29,5,1,0,1,0,0,0,0,1,0,0
1615,75774.0,5,27,340,21,134,258,14,56,4,0,3,11,0,823,21,1,0,0,0,1,0,0,1,0,0
1616,39228.0,17,1,7,1,6,0,3,3,4,0,3,11,0,20,4,0,0,0,0,1,0,1,0,0,0
1617,58494.0,9,56,298,7,68,4,0,19,6,0,3,11,0,396,16,1,0,0,0,1,0,0,1,0,0
1618,58684.0,3,71,479,35,179,28,7,85,2,0,3,11,0,813,21,0,1,0,1,0,0,0,0,1,0
1619,57136.0,16,18,267,140,599,34,12,127,6,0,3,11,1,1179,20,0,0,0,1,0,0,1,0,0,0
1620,56551.0,5,48,67,4,32,17,2,16,4,0,3,11,0,138,10,2,0,0,0,0,1,0,0,0,1
1621,22448.0,7,86,3,1,8,23,2,18,3,0,3,11,0,55,9,1,0,0,1,0,0,0,1,0,0
1622,82014.0,25,48,980,37,265,35,163,31,6,0,3,11,1,1511,22,0,0,0,1,0,0,0,0,1,0
1623,34213.0,25,2,50,4,28,6,3,26,9,0,3,11,1,117,9,2,0,0,1,0,0,0,0,0,1
1624,25358.0,14,57,19,0,5,0,0,8,6,0,3,11,0,32,6,1,0,0,0,0,1,0,0,0,1
1625,35544.0,7,77,30,5,23,4,1,4,7,0,3,11,0,67,6,1,0,0,0,1,0,0,0,1,0
1626,36634.0,16,0,213,9,76,4,3,30,7,0,3,11,0,335,15,1,0,0,0,1,0,0,1,0,0
1627,62670.0,8,57,539,30,92,80,46,38,3,0,3,11,0,825,22,1,0,0,0,0,1,0,1,0,0
1628,50334.0,14,24,284,16,160,84,16,134,6,0,3,11,0,694,23,1,0,0,0,1,0,0,1,0,0
1629,72066.0,3,55,1003,34,536,134,51,34,2,0,3,11,1,1792,17,0,2,0,1,0,0,0,0,1,0
1630,50729.0,17,62,239,13,143,45,4,52,6,0,3,11,0,496,24,2,0,0,0,0,1,0,0,1,0
1631,34916.0,16,89,51,23,82,33,0,42,9,0,3,11,0,231,13,2,0,0,1,0,0,0,1,0,0
1632,64892.0,4,77,527,24,230,32,24,65,4,0,3,11,0,902,24,1,0,0,1,0,0,1,0,0,0
1633,43602.0,8,45,19,5,12,10,3,19,6,0,3,11,0,68,9,2,0,0,1,0,0,0,0,1,0
1634,33996.0,12,46,40,2,15,8,0,6,4,0,3,11,0,71,6,0,0,0,0,0,1,0,0,1,0
1635,41473.0,15,80,21,8,20,15,3,9,7,0,3,11,0,76,6,1,0,0,0,1,0,0,0,1,0
1636,63246.0,13,60,593,30,91,29,22,7,4,0,3,11,0,772,22,2,0,0,0,0,1,0,1,0,0
1637,36732.0,9,71,21,5,3,10,1,7,2,0,3,11,0,47,9,2,0,0,0,0,1,0,1,0,0
1638,69084.0,10,43,1181,107,199,39,30,30,8,0,3,11,0,1586,25,1,0,0,0,0,1,0,1,0,0
1639,77766.0,19,97,1004,59,265,115,59,27,6,0,3,11,1,1529,34,1,1,0,0,0,1,0,1,0,0
1640,37929.0,14,49,202,2,46,3,2,10,7,0,3,11,1,265,13,0,2,0,0,0,1,0,0,1,0
1641,86610.0,13,66,446,107,768,33,196,53,2,0,3,11,0,1603,18,0,0,0,1,0,0,0,1,0,0
1642,80141.0,21,20,1184,102,673,52,40,40,6,0,3,11,1,2091,22,0,1,0,0,1,0,0,1,0,0
1643,72635.0,16,54,390,22,323,104,35,107,3,0,3,11,0,981,21,0,1,0,0,1,0,0,1,0,0
1644,69016.0,22,61,726,53,363,123,107,161,5,0,3,11,0,1533,34,1,0,0,1,0,0,0,1,0,0
1645,20193.0,22,18,8,8,22,24,11,9,4,0,3,11,0,82,7,0,0,0,0,1,0,0,1,0,0
1646,27573.0,18,45,50,15,110,39,15,15,8,0,3,11,0,244,14,1,0,0,1,0,0,0,1,0,0
1647,15862.0,15,26,1,1,4,11,9,10,8,0,3,11,0,36,5,1,0,1,0,0,0,0,0,1,0
1648,49544.0,20,0,308,0,73,0,0,23,7,0,3,11,0,404,16,1,0,0,0,0,1,0,1,0,0
1649,33228.0,8,28,22,2,31,7,4,5,7,0,3,11,0,71,6,1,0,0,1,0,0,0,1,0,0
1650,70440.0,12,49,690,117,499,76,102,88,3,0,3,11,0,1572,23,0,1,0,1,0,0,0,1,0,0
1651,38232.0,8,84,43,5,28,7,6,33,5,0,3,11,0,122,11,2,0,0,1,0,0,0,1,0,0
1652,22554.0,23,38,27,0,10,0,0,4,5,0,3,11,0,41,10,2,0,0,0,0,1,0,1,0,0
1653,23536.0,4,53,6,0,3,0,0,1,3,0,3,11,0,10,4,1,0,0,0,0,1,0,1,0,0
1654,49413.0,11,88,205,7,41,3,2,46,5,0,3,11,0,304,13,1,0,0,1,0,0,0,1,0,0
1655,42231.0,6,99,24,0,8,0,1,4,5,0,3,11,0,37,5,2,0,0,1,0,0,0,1,0,0
1656,78789.0,26,12,667,50,850,21,83,83,2,0,3,11,1,1754,16,0,0,0,0,1,0,1,0,0,0
1657,56534.0,14,35,691,7,61,10,0,46,8,0,3,11,1,815,25,1,2,0,1,0,0,0,1,0,0
1658,58350.0,21,5,493,26,206,116,80,80,6,0,3,11,0,1001,27,1,0,0,1,0,0,0,0,1,0
1659,81217.0,14,77,493,70,324,146,40,84,1,0,3,11,0,1157,22,0,0,0,1,0,0,0,0,1,0
1660,49090.0,14,45,494,5,82,7,0,100,7,0,3,11,0,688,21,1,0,0,1,0,0,0,0,1,0
1661,61787.0,15,71,621,73,414,78,48,85,5,0,3,11,0,1319,19,0,0,0,0,1,0,1,0,0,0
1662,18169.0,19,40,9,0,5,0,0,7,8,0,3,11,0,21,4,1,0,0,0,0,1,0,1,0,0
1663,24336.0,25,82,1,6,2,8,2,12,7,0,3,11,0,31,4,1,0,0,0,1,0,0,0,1,0
1664,18222.0,21,70,12,4,19,12,6,14,8,0,3,11,0,67,6,0,0,0,1,0,0,0,1,0,0
1665,62335.0,16,87,243,131,217,85,6,26,2,0,3,11,0,708,21,1,0,0,1,0,0,1,0,0,0
1666,42033.0,24,95,11,1,4,2,0,7,7,0,3,11,0,25,4,2,0,0,0,1,0,0,1,0,0
